#Title : in-situ observations catalog
#Description : catalog of available in-situ observations per platform
#Project : Copernicus
#Format Version : 1.0
#Last Update : 20200615091703
#catalog_id,file_name,geospatial_lat_min,geospatial_lat_max,geospatial_lon_min,geospatial_lon_max,time_coverage_start,time_coverage_end,provider,date_update,data_mode,parameters
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_HERAKLION_2016.nc,35.426,35.426,25.073,25.073,2016-09-07T08:27:00Z,2016-12-20T11:25:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2019-12-19T12:14:15Z,R, AMON BCCW CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_HERAKLION_2017.nc,35.426,35.427,25.073,25.073,2017-01-19T09:19:00Z,2017-11-08T09:13:00Z,HELLENIC CENTER FOR MARINE RESEARCH (HCMR),2019-12-19T12:14:16Z,R, AMON BCCW CPHL DOX1 NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/BO/MO_PR_BO_OOCS_2014.nc,41.668,41.668,2.908,2.908,2014-01-10T10:30:00Z,2014-05-03T10:30:00Z,CEAB-CSIC Center for Advanced Studies of Blanes - Spanish Council for Scientific Research,2020-03-13T14:11:36Z,R, AMON NTRA NTRI NTRZ PHOS PRES SLCA
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/CT/GL_PR_CT_06SW.nc,-31.30000,41.61700,1.05000,114.17000,2009-07-22T12:57:00Z,2010-07-01T10:49:48Z,Germany (Unknown),2019-05-10T17:52:40Z,R, DEPH TEMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/CT/GL_PR_CT_58G3.nc,-23.48950,78.65500,-145.00000,173.27000,1965-05-01T00:36:00Z,2010-03-31T18:31:00Z,Institute of Marine Research (IMR),2020-05-24T10:07:42Z,R, DEPH PRES TEMP PSAL DOX1 CHLT NTRA PHOS SLCA CNDC
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/CT/GL_PR_CT_5MFK.nc,-29.42000,41.68000,-82.23000,139.30000,1952-04-12T02:00:00Z,1973-06-07T06:00:00Z,Unknown institution,2020-01-26T10:03:13Z,R, DEPH TEMP
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/CT/GL_PR_CT_61858C.nc,38.42363,41.03899,0.57625,2.86553,2006-11-06T00:20:03Z,2010-04-20T01:23:41Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2020-01-12T10:01:12Z,R, PRES PSAL TEMP CNDC DOX1
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/CT/GL_PR_CT_61860C.nc,41.59326,43.01258,3.79038,6.03949,2007-01-23T16:53:21Z,2008-04-15T19:56:08Z,IFREMER  Institut Francais de Recherche pour l'Exploitation de la Mer,2019-06-01T02:34:10Z,R, PRES TEMP CNDC PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/CT/GL_PR_CT_88SA.nc,37.11667,38.71667,9.07833,11.92167,1995-04-24T15:30:00Z,1996-12-06T00:32:00Z,Unknown institution,2019-05-06T12:08:33Z,R, PRES TEMP PSAL
COP-MO-01,ftp://nrt.cmems-du.eu/Core/INSITU_MED_NRT_OBSERVATIONS_013_035/med_multiparameter_nrt/history/CT/GL_PR_CT_9013220.nc,34.41700,44.99850,-4.71920,35.53330,1992-04-23T21:34:12Z,2009-09-02T02:25:18Z,Italy (Unknown),2020-01-26T23:31:40Z,R, DEPH PRES DOX1 TEMP PSAL PHOS SLCA NTRA PHPH CHLT ALK3
